Agostina Belli,,,unknown,,,,1992+,
Olga Bellin,,,unknown,[4.120],,,1992+,
JeanPaul Belmondo,Belmondo,,interesting but unhandsome lead,,1933,1958,1984+,1983
Belmonts,,,unknown,,,,1992+,
Lionel Belmore,Belmore,,portly,,1867,1915,1953,1940
Richard Beltran,,,unknown,,,,1992+,
Robert Beltran,,,unknown,,,,1992+,
Jim Belushi,,,unknown,,,,1992+,
John Belushi,Belushi,,overweight comic,,1949,1978,1982,1981
Richard Belzer,,,unknown,,,,1992+,
Pat Benatar,,,singer,,,,1992+,
Brian Benben,,,unknown,,,,1992+,
Robert Benchley,Benchley,,lovable bumbler,,1889,1933,1945,1946
William Bendix,Bendix,,sweet tough,"[4.504,992]",1906,1942,1964,1965
Billy Benedict,Benedict,,"an original `Bowery Boy', now cabby, bartender",,1906,1935,1984+,1976
Dirk Benedict,Niewoehner,,lead,,1945,1975,1984+,1983
Paul Benedict,,,unknown,,,,1992+,
Richard Benedict,Benedetto,,heavy,,1916,1946,1984+,1960
Annette Bening,Bening,,sex kitten,,,1990,1984+,1991
Richard Benjamin,Benjamin,,diffident,,1938,1953,1984+,1982
Alma Bennett,Bennett,,silent vamp,,1889,1914,1958,1930
Barbara Bennett,Bennett,,silent lead,,1902,1929,1958,1930
Belle Bennett,Bennett,,silent lead,,1891,1918,1932,1931
Bruce Bennett,Brix,,athletic,,1909,1934,1984+,1961
Constance Bennett,Bennett,,worldly,[4.1066],1904,1922,1965,1965
Hywel Bennett,Bennett,,innocent,,1944,1966,1984+,1980
Jill Bennett,Bennett,,"emancipated, unusual",,1944,1953,1990,1982
Joan Bennett,Bennett,,attractive,,1910,1915,1990,1978
Joe Bennett,,,unknown,,,,1992+,
John Bennett,Bennett,,swarthy,,1928,1959,1984+,1977
Marjorie Bennett,Bennett,,bathing beauty,,1894,1947,1982,1976
Richard Bennett,Bennett,,dapper,,1873,1923,1944,1943
Annette Benning,Benning,,lively,,1958,1993,1984+,
Jack Benny,Kubelsky,,reproachful comedian,[4.95],1894,1929,1974,1967
Martin Benson,Benson,,smooth crook,,1918,1949,1984+,1981
Robby Benson,Segal,,cute juvenile,,1956,1973,1984+,1982
Michael Bentine,Bentine,,goonish,,1922,1966,1984+,
Barbi Benton,,,playboy girl,,,,1992+,
Susanne Benton,,,unknown,,,,1992+,
Iris Berben,,,unknown,,,,1992+,
Tom Berenger,Berenger,,brooding,[4.97],1950,1977,1984+,1983
Marisa Berenson,Berenson,,fashion model,[4.97],1946,1972,1984+,1981
Judith-Marie Bergan,,,unknown,,,,1992+,
Candice Bergen,Bergen,,stylish,,1946,1966,1984+,1982
Polly Bergen,Burgin,,singer,[34.209],1929,1950,1984+,1970
William Bergen,,,unknown,,,,1992+,
Helmut Berger,Steinberger,,"sinister, handsome",,1944,1969,1984+,1977
Katya Berger,,,unknown,,,,1992+,
Senta Berger,Berger,,lead,,1941,1957,1984+,1977
Sidney Berger,,,unknown,[4.186],1962,,1984+,
William Berger,,,unknown,,,,1992+,
Jacques Bergerac,Bergerac,,lead,,1927,1957,1984+,1965
Herbert Berghof,Berghof,,character,,1909,1952,1990,1980
Ingrid Bergman,Bergman,,"innocent, strong beauty",[4.662],1915,1934,1982,1978
Harold Bergman,,,unknown,,,,1992+,
Henry Bergman,,,unknown,,,,1992+,
Sandahl Bergman,,,unknown,,,,1992+,
Tracy Bergman,,,unknown,,,,1992+,
Elisabeth Bergner,Ettel,,fey gamine,,1898,1924,1986,1979
Thommy Bergren,,,unknown,,,,1992+,
Steven Berkoff,,,unknown,,,,1992+,
Milton Berle,Berlinger,,brash comic,,1908,1937,2002,1980
Irving Berlin,Baline,,singer,,1888,1943,1984+,
Jennie Berlin,Berlin,,unknown,,,1972,1984+,
Shelley Berman,Berman,,cabaret monologuist,,1926,1964,1984+,1970
Susan Berman,,,unknown,,,,1992+,
Jason Bernhard,,,unknown,,,,1992+,
Sandra Bernhard,Bernhard,,elegant sexy,,,1982,1992+,1992
Herschel Bernardi,Bernardi,,"balding, beaming cop or gangster",,1923,1937,1986,1976
Sarah Bernhardt,Bernard,,"dignified heroine, courtesan",,1844,1900,1923,1923
Elizabeth Berridge,,,unknown,,,,1992+,
Phillip Berrigan,,,unknown,,,,1992+,
Chuck Berry,,,unknown,,,,1992+,
Halle Berry,Berry,,strong beauty,,196x,,2002+,
Jules Berry,Paufichet,,"saturnine, character",,1883,1934,1951,1947
Ken Berry,Berry,,bird-like comic hero,,1933,1970,1984+,1974
Michael Berryman,,,unknown,,,,1992+,
Marina Berti,Berti,,lead,,1928,1949,1984+,1977
Bibi Besch,,,unknown,,,,1992+,
Joe Besser,Besser,,bald stooge,,1916,1955,,1959
Eugenie Besserer,Besserer,,character,,1870,1912,1934,1933
Edna Best,Best,,maternal,,1900,1921,1974,1948
Willie Best,Best,,goggled-eyed servant,,1916,1930,1962,1955
Barbara Bestar,,,unknown,,,,1992+,
Jack Beutel,,,unknown,,,,1992+,
Turhan Bey,Bey,,romantic sheik,,,,1995+,
Richard Beymer,Beymer,,juvenile lead,,1939,1952,1984+,1983
Daniela Bianchi,Bianchi,,lead,,1942,1959,1984+,1968
Charles Bickford,Bickford,,"rugged, projected sincerity and warmth",,1889,1929,1967,1966
Michael Biehn,,,unknown,,,,1992+,
Ramon Bieri,,,unknown,,,,1992+,
Theodore Bikel,Bikel,,"heavily-built, can play most nationalities",,1924,1951,1984+,1976
Tony Bill,Bill,,light lead,,1940,1963,1984+,1980
Peter Billingsley,,,unknown,,,,1992+,
Herman Bing,Bing,,"plump,explosive comedy",,1889,1929,1947,1946
Geoff Binney,,,unknown,,,,1992+,
Edward Binns,Binns,,"solid, character",,,1951,1984+,1979
Julliette Binoche,Binoche,,charming lead,,1964,1987,1984+,
Paul Birch,Birch,,burly,,1900,1953,1969,1967
Brad Bird,,,unknown,,,,1992+,
Norman Bird,Bird,,underdog,,1920,1954,1984+,1981
David Birney,Birney,,lead,,1944,1973,1984+,1982
Jennifer Bishop,,,unknown,,,,1992+,
Pat Bishop,,,unknown,,,,1992+,
Julie Bishop,Brown,,lead,,1914,1933,1984+,1957
Whit Bissell,Bissell,,attorneys to garage attendant,,1919,1943,1981,1966
Jacqueline Bisset,Bisset,,lead,,1944,1964,1984+,1988
Bonnie Bittner,,,unknown,,,,1992+,
Bill Bixby,Bixby,,diffident light lead,,1934,1962,1993,1983
Gunnar Bjornstrand,"Gunnar Bj\""ornstrand",,lead,,,1952,1986,1982
Karen Black,Ziegeler,,lead,[4.31],1942,1967,1984+,1983
Honor Blackman,Blackman,,"`charm school' product, `English rose', later kinky and judo",[4.76],1926,1947,1984+,1978
Joan Blackman,Blackman,,lead,,1938,1961,1984+,1966
Sidney Blackmer,Blackmer,,suave,,1895,1929,1973,1968
Ruben Blades,Blades,,singer,,1948,1988,1984+,1991
Gerard Blain,Blain,,equiv.of James Dean,,1930,1954,1984+,1980
Vivian Blaine,Stapleton,,vivacious,,1921,1942,1984+,1983
Betsy Blair,Boger,,shy and nervous,,1923,1947,1984+,1973
Janet Blair,Lafferty,,vivacious,,1921,1941,1984+,1972
Linda Blair,Blair,,possessed child,,1959,1974,1984+,1981
Amanda Blake,Neill,,wife,,1929,1950,1989,1974
Jon Blake,,,unknown,,,,1992+,
Mary Blake, McDonald,,best friend,,1896,,1978,
Robert Blake,Gubitosi,,unusual roles,,1933,1943,1984+,1983
Whitney Blake,Blake,,unknown,,,1959,1984+,
Colin Blakely,Blakely,,stocky,,1930,1960,1987,1983
Susan Blakely,Blakely,,lead,,1950,1972,1984+,1980
Ronee Blakley,Blakley,,pop singer,[4.52],1946,1975,1984+,1981
Michel Blanc,Blanc,,unknown,,,1990,1992+,
Pierre Blanchar,Blanchar,,distinguished,,1892,1923,1963,1958
Alan Blanchard,,,unknown,,,,1992+,
Mari Blanchard,Blanchard,,decorative,,1927,1950,1970,1964
Pierre Blanchard,,,unknown,,,,1984+,
Clara Blandick,Blandick,,"sensible, no-nonsense",,1880,1930,1962,1950
Sally Blane,Jung,,lead,,1910,1927,1984+,1949
Mark Blankfield,,,unknown,,,,1992+,
Roger Blay,,,unknown,,,,1992+,
Debra Blee,,,unknown,,,,1992+,
Brian Blessed,Blessed,,massive,,1937,1970,1984+,1983
Bernard Blier,Blier,,plump and bald,,1916,1937,1989,1982
Dan Blocker,Blocker,,heavyweight,,1928,1963,1972,1972
Michael Blodgett,,,unknown,,,,1992+,
Joan Blondell,Blondell,,blonde dame,"[4.116,236]",1909,1930,1979,1979
Claire Bloom,Bloom,,lead,,1931,1948,1984+,1981
Verna Bloom,Bloom,,lead,,,1969,1984+,1980
Eric Blore,Blore,,"unctuous or insulting butlers, eccentric types",,1887,1920,1959,1954
Monte Blue,Blue,,burly hero,,1890,1916,1963,1954
Ann Blyth,Blyth,,diminutive,[4.680],1928,1944,1984+,1957
Betty Blythe,Slaughter,,lead,,1893,1920,1972,1964
John Blythe,Blythe,,spiv types,,1921,1944,1984+,1969
Eleanor Boardman,Boardman,,sympathetic,,1898,1922,1984+,1934
Hart Bochner,,,unknown,,,,1992+,
Lloyd Bochner,Bochner,,lead,,1924,1963,1984+,1981
Carl Boehm,Boehm,,"blond, handsome",,1928,1952,1984+,1974
Paul Boensh~III,,,unknown,,,,1992+,
Dirk Bogarde,Van Den Bogaerd,,character,[9.210],1921,1947,1999,1981
Humphrey Bogart,Bogart,,tough,,1899,1930,1957,1956
Roman Bohnen,Bohnen,,hard-working immigrant type,,1894,1937,1949,1948
Richard Bohringer,,,unknown,,,1990,1992+,
Curt Bois,Bois,,head waiters and pompous clerks,,1900,1937,1984+,1954
Mary Boland,Boland,,fluttery matrons,,1880,1916,1965,1950
Ray Bolger,Bolger,,rubber-legged eccentric dancer,,1904,1936,1987,1984
Tiffany Bolling,Bolling,,lead,,,1977,1984+,1977
Joseph Bologna,Bologna,,unknown,,1938,1971,1984+,1979
Fortunio Bonanova,Bonanova,,impresario,,1893,1932,1969,1969
Derek Bond,Bond,,lead,,1919,1946,1984+,1971
Lillian Bond,Bond,,lead,[18.207],1910,1931,1992+,1955
Sudie Bond,,,unknown,,,,1992+,
Ward Bond,Bond,,burly,,1903,1930,1960,1960
Natalya Bondartchuk,,,unknown,,,,1992+,
Sergei Bondartchuk,Bondartchuk,,unknown,,1920,1948,1984+,1982
Beulah Bondi,Bondy,,old lady,[4.643],1889,1931,1981,1971
Peter Bonerz,,,unknown,,,,1992+,
Sandrine Bonnaire,Bonnaire,,quiet beauty,,1967,1983,1984+,1990
Beverly Bonner,,,unknown,,,,1992+,
Val\'erie Bonnier,,,unknown,,,,1992+,
Sonny Bono, Bono,,comedian,,1940,,1998,
Bonzo,Bonzo,,chimpanzee,,,1951,,1952
Pat Boone,Boone,,gentle-mannered,[4.546],1934,1957,1984+,1970
Richard Boone,Boone,,"craggy, menacing roles",,1917,1951,1981,1972
John Boorman,Boorman,,unknown,[4.133,1933,1978,1984+,1978
Connie Booth,,,unknown,,,,1992+,
David Booth,Geeves-Booth,,innocent or villainous,,1930,1960,,1978
Shirley Booth,Booth,,middle-aged roles,,1907,1952,1992,1973
Powers Boothe,Boothe,,overpowering,,,1980,1984+,1983
Paola Borboni,,,unknown,,,,1992+,
Matt Borel,,,unknown,,,,1992+,
Veda Ann Borg,Borg,,archetypal hard-boiled blonde,,1915,1936,1973,1960
Dirk Borgarde,,,unknown,[4.597],,,1992+,
Victor Borge,Borge,,humerous pianist,,,1943,1984+,
Nelly Borgeaud,,,unknown,,,,1992+,
Ernest Borgnine,Borgnino,,forceful,[4.378],1915,1951,1984+,1984
Tom Bosley,Bosley,,plump,,1927,1946,1984+,1976
Barry Bostwick,Bostwick,,"personable, tall",,1946,1971,1984+,1980
Benjamin Bottoms,,,unknown,,,,1992+,
Joseph Bottoms,Bottoms,,juvenile,,1954,1974,1984+,1981
Sam Bottoms,Bottoms,,lead,[4.40],1960,1971,1984+,1979
Timothy Bottoms,Bottoms,,lead,,1949,1971,1984+,1980
Barbara Bouchet,Gutscher,,glamour girl,,1943,1965,1984+,1976
Daniel Boulanger,,,unknown,,,,1992+,
Mathew Boulton,,,unknown,,,,1992+,
Carole Bouquet,,,unknown,,,,1992+,
Michel Bouquet,Bouquet,,general purpose,,1926,1947,1984+,1978
Charon Bourke,,,unknown,,,,1992+,
Phillip Bourneuf,Bourneuf,,older school,,1912,1944,1979,1970
Julie Bovasso,,,unknown,,,,1992+,
Tony Bova,,,unknown,,,,1992+,
Clara Bow,Bow,,"flapper, the `it' girl","[4.1144, 18.109]",1905,1922,1965,1933
Dorris Bowdon,Bowdon,,lead,,1915,1939,1984+,1942
Elizabeth Bowen,,,unknown,,,,1992+,
Roger Bowen,,,unknown,,,,1992+,
Malick Bowes,,,unknown,,,,1992+,
David Bowie,Jones,,"musician, bizarrely decorated, makes curious forays",,1947,1976,1984+,1983
Judy Bowker,Bowker,,lead,,1954,1973,1984+,1981
Lee Bowman,Bowman,,light lead,,1910,1936,1979,1964
Bruce Boxleitner,Boxleitner,,lead,,1950,1975,1984+,1983
Dorothy Boyd,,,unknown,,,,1992+,
Guy Boyd,,,unknown,,,,1992+,
Stephen Boyd,Millar,,lead,,1928,1955,1977,1977
William Boyd,Boyd,,Hopalong Cassidy,,1895,1919,1972,1948
William `Stage' Stage,Boyd,,lead,,,1932,1992+,1933
Charles Boyer,Boyer,,romantic,[4.388],1899,1920,1978,1964
Lara Flynn Boyle,Boyle,,aggressive flirt,,1970,1989,2001+,
Peter Boyle,Boyle,,"rotund, balding",[4.119],1933,1968,1984+,1983
The Bowery Boys,,,young hooligans,,n.a.,1942,n.a.,1958
Reizel Bozyk,Bozyk,,Jewish mother,,1914,1988,1993,
Marcel Bozzuffi,Bozzuffi,,balding,[4.216],1929,1969,1984+,1981
Eddie Bracken,Bracken,,nervous hayseed,,1920,1940,1984+,1953
Jean Bradin,,,unknown,,,1928,1992+,
Terry Bradshaw,,,unknown,,,,1992+,
Alice Brady,Brady,,"fluttery society matron, drab housewife",,1892,1916,1939,1939
Pat Brady, Brady,,cowboy,,,,,
Rob Brady,,,unknown,,,,1992+,
Scott Brady,Tierney,,tough-looking,,1924,1948,1984+,1971
Sonia Braga,Braga,,sexy,,,1988,1992+,
Dame Lilian Braithwaite,Braithwaite,,distinguished,,1873,1915,1948,1947
Wilfrid Brambell,Brambell,,grotesque,,1912,1976,1985,1968
Kenneth Branagh,Branagh,,unknown,,1960,1998,1984+,
Miriam Brickman,Brickman,,unknown,,dob,1963,1984+,1977
Wilford Brimley,Brimley,,friendly,,,1982,1992+,1985
Kenneth Branagh,,,competent,,,,1992+,
Neville Brand,Brand,,"thickset, Red Indian, gangster",,1921,1949,1984+,1980
Klaus Maria Brandauer,Brandauer,,hero,,1944,1983,1984+,1990
Marlon Brando,Brando,,modern male,"[4.437,4.180,18.420]",1924,1950,1984+,1980
Henry Brandon,Kleinbach,,"character, menace",,1912,1934,1984+,1975
Michael Brandon,Brandon,,lead,,,1970,1984+,1979
Betsy Brantley, Brantley,,friendly,,,,1984+,
Claude Brasseur,Brasseur,,unknown,,1936,1960,1984+,1979
Pierre Brasseur,Brasseur,,distinguished,,1903,1928,1972,1968
Rossano Brazzi,Brazzi,,handsome wimp,,1916,1948,1984+,1981
Larry Breeding,,,unknown,,,,1992+,
Hanna Brejchova,,,unknown,,,,1992+,
El Brendel,Brendel,,"mild-mannered, fake Swede",,1890,1926,1964,1956
Eileen Brennan,Brennan,,brassy,[4.40],1935,1967,1984+,1980
Walter Brennan,Brennan,,country wit,,1894,1929,1974,1972
Eve Brent,Brent,,lead,,1930,1955,1984+,1957
Evelyn Brent,Riggs,,lead,,1899,1919,1975,1948
George Brent,Nolan,,tough,,1904,1930,1979,1978
Timothy Brent,,,unknown,,,,1992+,
Edmund Breon,McLaverty,,"beaming, monocled, amiable bumbler",,1882,1930,1951,1951
Patricia Breslin,bn,,good,[34.246],,1961,1984+,1962
Felix Bressart,Bressart,,downtrodden,,1890,1931,1949,1949
Jeremy Brett,Huggins,,light lead,,1935,1956,1984+,1977
JeanClaude Brialy, Brialy,,unknown,,,,1984+,
David Brian,Brian,,second lead,,1914,1949,1984+,1970
Mary Brian,Dantzler,,charming,,1908,1924,1984+,1948
Fanny Brice,Borach,,plain funny girl,,1891,1933,1951,1945
Bricktop,bn,,unknown,,,1983,1984,
Beau Bridges,Bridges,,lead,,1941,1948,1984+,1980
Jeff Bridges,Bridges,,lead,[4.42],1949,1970,1984+,1982
Lloyd Bridges,Bridges,,"westerns, melodramas",,1913,1941,1998,1982
Wilford Brimley, Brimley,,unknown,,,,1992+,
Carl Brisson,Pedersen,,lead,[4.26],1895,1927,1958,1935
May Britt,Wilkens,,lead,,1933,1952,1984+,1977
Morgan Brittany,Cupito,,lead,,1953,1962,1984+,1980
Barbara Britton,Crukor,,lead,,1920,1940,1980,1954
Pamela Britton,Britton,,lightweight,,1923,1945,1974,1974
Tony Britton,Britton,,"quiet, polished",,1925,1952,1984+,1976
Herman Brix,Brix,,athletic,,1909,1934,1984+,1961
Peter Brocco,,,unknown,,,,1992+,
Phil Brock,,,unknown,,,,1992+,
Gary Brockette,,,unknown,[4.42],,,1992+,
Helen Broderick,Broderick,,"wry-faced, comedienne",,1890,1931,1959,1946
James Broderick,Broderick,,worried-looking,,1927,1966,1982,1980
Matthew Broderick,Broderick,,juvenile lead,,1951,1983,1984+,1986
Steve Brodie,Stevens,,tough-looking,,1919,1945,1984+,1963
Estelle Brody,Brody,,,,1905,1926,1995,1956
James Brolin,Brolin,,lead,,1940,1963,1984+,1983
J.~Edward Bromberg,Bromberg,,"plump, wide-eyed",,1903,1936,1951,1950
John Bromfield,Bromfield,,second lead,,1922,1948,1984+,1957
Eleanor Bron,Bron,,Bloomsburish,,1934,1965,1984+,1969
Charles Bronson,Buchinski,,"somber, sturdy",[4.713],1922,1951,1984+,1983
Clive Brook,Brook,,perfect gentleman,,1887,1919,1974,1963
Faith Brook,Brook,,unknown,,1922,1942,1984+,1980
Hillary Brooke,Peterson,,statuesque,,1914,1937,1984+,1955
Albert Brooks,Einstein,,cool comic,[4.118] [New Yorker 14Feb1994],1947,1985,1984+,1994
Elisabeth Brooks,,,unknown,,,,1992+,
Geraldine Brooks,Stroock,,intense,,1925,1947,1977,1966
Hildy Brooks,,,unknown,,,,1992+,
James L. Brooks, Brooks,,unknown,,,,1984+,
Louise Brooks,,,unknown,,,1926,1985,1935
Mel Brooks,Kaminsky,,offbeat,[4.1056,1926,1969,1984+,1983
Phyllis Brooks,Weiler,,blonde,,1914,1934,1984+,1945
Rand Brooks,Brooks,,lead,,1918,1939,1984+,1974
Ray Brooks,Brooks,,lead,,1939,1962,1984+,1974
Edward S. Brophy,Brophy,,"gangster, odd valet",,1895,1930,1960,1958
Pierce Brosnan,,,proper,,1952,1991,1984+,
Antonia Brough,,,unknown,,,,1992+,
Mary Brough,Brough,,"battleaxe, suspicious landlady",,1863,1914,1934,1933
Blair Brown,Brown,,lead,,1948,1977,1984+,1983
Bruce Brown,,,unknown,,,,1992+,
Bryan Brown,Brown,,lead,,1947,1979,1984+,1982
Eric Brown,,,unknown,,,,1992+,
Foxy Brown,Brown,,unknown,,,1974,1992+,
Gary Brown,,,unknown,,,,1992+,
Gaye Brown,,,unknown,,,,1992+,
George Stanford Brown,Brown,,character,,1943,1967,1984+,1974
Georgia Brown,Klot,,cabaret songstress,,1933,1967,1984+,1974
James Brown,Brown,,westerns,,1920,1942,1984+,1976
Janet Brown,,,unknown,,,,1992+,
Jim Brown,Brown,,lead,,1936,1964,1984+,1981
Joe E. Brown,Brown,,hollow-cheeked comic,,1892,1928,1973,1963
Johnny Mack Brown,Brown,,lead,,1904,1926,1974,1965
Ken Brown,,,unknown,,,,1992+,
Lou Brown,,,unknown,,,,1992+,
Peter Brown,,,unknown,,,,1992+,
Reb Brown,,,unknown,,,,1992+,
Roger Aaron Brown,,,unknown,,,,1992+,
Tom Brown,Brown,,boy next door,,1913,1924,1984+,1957
Vanessa Brown,Brind,,"demure, smart",,1928,1944,1999,1976
Wally Brown,Brown,,comic,,1989,1944,1961,1961
Coral Browne,Browne,,worldly comic,,1913,1936,1991,1986
Kathy Browne,Browne,,conniving,[334.307],,1965,1984+,
Roscoe Lee Browne,Browne,,black character,,1925,1969,1984+,1980
David Bruce,McBroom,,light lead,,1914,1940,1976,1955
Lenny Bruce,,,unknown,,,,1992+,
Nigel Bruce,Nigel,,tubby,,1895,1929,1953,1953
Virginia Bruce,Briggs,,light lead,,1910,1929,1982,1960
Nadja Brunkhorst,,,unknown,,,,1992+,
Phil Bruns,,,unknown,,,,1992+,
Dora Bryan,Broadbent,,warm-hearted tarts,,1923,1946,1984+,1972
Jane Bryan,O'Brien,,sympathetic,,1918,1936,1984+,1940
Michael Bryant,Bryant,,serious,,1928,1962,1984+,1981
Nana Bryant,Bryant,,dignified friendly mother,,1888,1935,1955,1955
Pamela Bryant,,,unknown,,,,1992+,
Yul Brynner,Bryner,,bald,[4.565],1915,1949,1985,1976
John Buchan,Buchan,,unknown,[37.326],,1937,1984+,
Jack Buchanan,Buchanan,,debonair,,1891,1925,1957,1956
Horst Buchholz,Buchholz,,square,,1933,1954,1984+,1979
Betty Buckley,,,unknown,,,,1992+,
John Buckwalter,,,unknown,,,,1992+,
Genevieve Bujold,Bujold,,lead,,1942,1956,1984+,1981
Raymond Buktencia,,,unknown,,,,1992+,
Peter Bull,Bull,,"haughty, aggressive, explosive",,1912,1959,1984,1983
Jeremy Bulloch,,,unknown,,,,1992+,
Sandra Bullock,Bullock,,spunky,,1967,1994,1984+,1998
Avis Bunnage,Bunnage,,unknown,,,1992,1990,
Victor Buono,Buono,,fat-faced massively bulky,[17.197],1938,1962,1982,1980
Robert Bur,,,unknown,,,1987,1992+,
Valerie Burdinelli,Valerie,,teenager,,1960,1980,1984+,1990
Eric Burdon,,,unknown,,,,1992+,
Scott Burgess,,,unknown,,,,1992+,
Gary Burghoff,,,unknown,,,,1992+,
Billie Burke,Burke,,dithery matron,,1885,1916,1970,1960
James Burke,Burke,,cop,,1886,1933,1968,1954
Paul Burke,Burke,,projected integrity,,1926,1953,1984+,1967
Dennis Burkley,,,unknown,,,,1992+,
Tom Burlinson,,,unknown,,,,1992+,
Carol Burnett,Burnett,,"lanky, long-faced",,1933,1963,1984+,1982
Smiley Burnette,Burnette,,cowboy sidekick,,,1935,1984+,1940
Bob Burns,Burns,,folksy,[4.780,1893,1937,1956,1944
Catherine Burns,Burns,,character,,1945,1969,1984+,1978
George Burns,Birnbaum,,vaudeville comedian,,1896,1932,1996,1983
Marilyn Burns,,,unknown,,,,1984+,
Mark Burns,Burns,,lead,,1936,1967,1984+,1983
Stephan W. Burns,,,unknown,,,,1992+,
Tim Burns,,,unknown,,,,1992+,
Raymond Burr,Burr,,heavy detective,,1917,1946,1993,1978
Terri Burrell,,,unknown,,,,1992+,
Jackie Burroughs,,,unknown,,,,1992+,
Bill Burrows,,,unknown,,,,1992+,
Ellen Burstyn,Gilhooley,,lead,,1932,1964,1984+,1984
Jeff Burton,,,unknown,,,,1992+,
Kate Burton, Burton,,unknown,,1958,,1984+,
LeVar Burton,Burton,,character,,,1977,1984+,1980
Richard Burton,Jenkins,,brooding,[4.908][9.12],1925,1948,1984,1983
Robert Burton,Burton,,"executive, sheriff, detective",,1894,1953,1964,1962
Steve Buscemi,Buscemi,,bad guy,,1958,1989,1984+,1996
Mae Busch,Busch,,lead,[18.217],1879,1919,1946,1940
Gary Busey,Busey,,light,[9.163],1944,1972,1984+,1980
"Billy ""Green"" Bush",Bush,,character,,,1973,1984+,1980
Anthony Bushell,Bushell,,lead,,1904,1929,1984+,1957
Francis X. Bushman,Bushman,,handsome,,1883,1912,1966,1966
Robert Butler, Butler,,unknown,,,,1984+,
William Butler,,,unknown,,,,1992+,
Yancy Butler,Butler,,wry bathing beauty}\Am,,,1993,1992+,
Charles Butterworth,Butterworth,,upperclass bachelor,,1896,1930,1946,1944
Red Buttons,Chwatt,,vaudeville,,1918,1944,1984+,1980
Pat Buttram,,,country bumpkin,[34.280],,1964,1984+,
Ruth Buzzi,Buzzi,,frustrated spinster,,,1977,1984+,1979
Spring Byington,Byington,,"birdbrained wives, scatty matrons, gossip columnists, loving mums",,1893,1933,1971,1962
John Byner,,,unknown,,,,1992+,
Ralph Byrd,Byrd,,tough-looking,,1909,1931,1952,1951
Tom Byrd,,,unknown,,,,1992+,
Anne Byrne,,,unknown,,,,1992+,
Eddie Byrne,Byrne,,character,,1911,1946,1981,1974
Martha Byrne,,,unknown,,,,1992+,
Kathleen Byron,Byron,,lead,,,1941,1984+,1976
Walter Byron,Butler,,lead,,1899,1926,1972,1938
James Caan,Caan,,hero,[4.68],1938,1963,1984+,1982
Bruce Cabot,deBujac,,hero,,1904,1932,1972,1971
Sebastian Cabot,Cabot,,pompous,,1918,1936,1977,1973
Jean Cadell,Cadell,,"acidulous spinster, latterly dowager",,1884,1930,1967,1960
Sid Caesar,Caesar,,comedian,,1922,1945,1984+,1981
Cheri Caffaro,,,unknown,,,,1992+,
Nicolas Cage,Coppola,,awkward charm,,1964,1988,1984+,
Jeanne Cagney,Cagney,,unknown,,1919,1940,1984+,1965
Jimmy Cagney,Cagney,,"cocky, tough","[4.116,137,1136]",1899,1930,1986,1980
William Cagney,Cagney,,unknown,,,1933,1984+,
